"","feature.pa.pos","feature.pa.neg","contaminant"
"025c5212bce9e1f479c5c4983beb4498",11,1,TRUE
"9f728ccb437b9b03399a8da4889b9f54",12,1,TRUE
"4fcdf8bfc1816716fc360282880ac76c",16,1,TRUE
"2716faf9a9165258758b41dd9e238195",23,1,TRUE
"7b7676fe14e23a046f08eacf2c86cf4d",14,1,TRUE
"e27dd01db0337cc10ab84113f3033aec",17,1,TRUE
"ada038f84a8b5984db50888f239606ef",15,1,TRUE
"aac86a441fc8ef9126b9acb782602c97",7,1,TRUE
"a4932220ba88981d7d12874231c9ad75",17,1,TRUE
"021842e1e67cf43ca7552d13a8a72822",18,1,TRUE
"6424f2676c0349c0f7a5ab55f00ffa4e",11,1,TRUE
"25403483734d0c725649a5ebf0d4ba66",20,1,TRUE
"92783b9c591400462ee0aa60fa486972",13,1,TRUE
"b58b3e137427ce4d8fc6e51219b5b5b6",12,1,TRUE
"f4241836b4d3b40916af25186a20d280",9,1,TRUE
"3951c7df9a1bd64968bd60360f95fe3c",4,1,TRUE
"5030a29f7caf17573431fe3441b1c531",18,2,TRUE
"ea229a5d04e2bbbbffbd9af6d3167a25",12,1,TRUE
"a3f05e4e9719e4d65267b6b6bedc0958",23,1,TRUE
"719bc3ec1ae196341ec6976eeb671994",8,1,TRUE
"178f11dfb054307ab3a2e1cccba13af0",10,1,TRUE
"efaa5110480a4cbd9d56b77bc0c7270b",17,1,TRUE
"393d4e1f968c243950b26dda4c375b9f",14,1,TRUE
"d6ae5d7ae10b9e4d79275be2e9d565a4",21,1,TRUE
"a4b70a8628394fa44a0fbe28ba6a2b92",15,1,TRUE
"f3c4196c72f6e4c203805735f19fdf65",24,2,TRUE
"72e483c4daf77eff5c8f8de95106e3ec",23,1,TRUE
"5b2e374bee0b50381b68f1aea9e1004f",10,1,TRUE
"491d3cc6ca2e8aea8cfbdb2f4832a35f",20,1,TRUE
"e2e8fa410090e6fdd9632744cbe7edc3",14,1,TRUE
"9e9661f3deb4d66910cdd27e8581df1d",14,1,TRUE
"0f30b87c7d98efc7cfc5d419d7ca1127",19,1,TRUE
"c79e0aa67de5e4c814d5f8b8ed9eb22c",27,2,TRUE
"f3488839bf79c55f3dde8b365b002acc",7,1,TRUE
"5de0b0dc5e207c36d85b230c5791d394",22,1,TRUE
"f4ca42002359541797c66317c600acd3",7,1,TRUE
"edc71ce37cea786b2dc4bdc3ac4c3363",6,1,TRUE
"7692c21b9907693c2538812ef2e7f14a",15,1,TRUE
"5c2028432e476f59d543aa7ec8e6576a",18,1,TRUE
"cdacbac44f75a3671a43bc0ec6a84fee",8,1,TRUE
"287a8ce80fe5cffac285d0566fd73881",21,1,TRUE
"50120bafb3b4905c50e9dd3eecb1b18f",22,1,TRUE
"ac384bbede005f1e190499620914f1b7",11,1,TRUE
"2cae2114de8241de063bad3550638f19",16,1,TRUE
"e428cceb0ed161a8b581d8ef06692eb2",19,1,TRUE
"0638724b73edafe9653f0b317955bffa",23,1,TRUE
"874d13fd598aeca8e46e15b8dfe753ce",11,1,TRUE
"fd0b0662f6589edc02c1b4bd41ced33e",23,1,TRUE
"c1ade78b659883e0ece9f1faa1f66afb",11,1,TRUE
"9ad70e065c1871fec0b95b3235a46976",16,1,TRUE
"71dbb0e1fb5264bab9902cb807b81762",14,1,TRUE
"2e041de63b0fd6ded2a6423b3a05b774",10,1,TRUE
"ac14611d5b82d550c97c29e62efde885",17,1,TRUE
"5a98172641f3a07656216328f2f24315",14,1,TRUE
"1705c90cc2a4924639bced8b59a738fb",6,1,TRUE
"12abf509e2fd7024cd8ab9f9d688796f",15,1,TRUE
"d34b0f83bad09ce095de1df2034fbf84",17,1,TRUE
"ab23c341b1e4203e13e4c1f1fb05f065",10,1,TRUE
"a9c80e8f68ca3206f3681647141248e9",22,1,TRUE
"c7689962ce21ff31573687bfbd11a064",21,1,TRUE
"da6446a6b6ef6d1d415a6b12eefb2cc0",21,1,TRUE
"b1d94fe46d45fcfed065dcfbc9e4ddae",19,1,TRUE
"c13238199558c9f145a955ab82fdd61a",15,1,TRUE
"af8fbb628b0216b1989f84984c2945b8",13,1,TRUE
"149ccd0b0849d3b4c102438ffd257269",15,1,TRUE
"6246f83507e62402999a507d3e71a1a0",15,1,TRUE
"24f6dc33a781bb97261d8e275804cb94",3,1,TRUE
"34df6f9e4984ef7cf88e84546720b3a9",11,1,TRUE
"9fbda2509abeb5a63b5fae1f0d62eee7",17,1,TRUE
"e259d2df41fd0d1874ff4e6645671905",21,1,TRUE
"8f72ceaa9fa1892a14390675b4c76ab1",19,1,TRUE
"7508b4571dbaa4cfe18e6fcd8ba03e62",16,1,TRUE
"abf192e2a9a20643de610fcd81cc0f4d",7,1,TRUE
"2d17e0b5703a4344818595eb5427b64b",18,1,TRUE
"81450f445c2a02e4688d1dbd7e61acea",11,1,TRUE
"1bc54f2fbe616de07b408ca593f1ea30",12,1,TRUE
"43e5de60e341f6240c8e97ad3759ea05",13,1,TRUE
"6e440518c4627dd71b60407236b998e6",17,1,TRUE
"4d118e7424b0a79692a099134d5dd091",21,1,TRUE
"343eb4a210bed45a94bb04a879515bb6",8,1,TRUE
"60bee8e361897f8101aea6e1daf94a52",19,1,TRUE
"507d887bfe462470d7e9797d620a4eaa",12,1,TRUE
"9dce6b6f6ac4a2fec6ff74ecdf1a3a94",11,1,TRUE
"92ffeb8033c30e3cb1d4b36f226ef06d",12,2,TRUE
"73375abf5d8499ecfb106431fb3c0ecd",18,1,TRUE
"4081481faedf5b3b1b368b7e41c960d2",16,1,TRUE
"b875d186af38ab897b92c9e601be128c",20,1,TRUE
"463093c50540d38091b37dc8d5531dc8",8,1,TRUE
"4ab3b3170552d9c1c16e6b0a545f7949",14,1,TRUE
"e1c96265f97d67a334ef91522425ab60",23,1,TRUE
"20a7b38712813354e110c8db1d92a934",20,1,TRUE
"0ba688ac51ff472fac1fb64dbc40cd37",22,1,TRUE
"791a1189f6bf9497676d5bd8a0f3a4ef",11,1,TRUE
"bafc987b907c9747ba5a88d7ac1f4a89",20,1,TRUE
"e153e03dc135e020b7574b56e81d2bda",17,1,TRUE
"03b0cce5da149531f9d03390cd13afcd",15,1,TRUE
"75a475b42e2af008c66a85749199ea46",13,1,TRUE
"f54a1eae2497bc9d5a2e36344193c5ec",21,1,TRUE
"8fed5a8248d219fdf873bacdf279f912",7,1,TRUE
"dd45cbfc1a2e4cb64c6c92dc296b5c9b",15,1,TRUE
"bffee671de4c27d7cf2246e922b14e7f",21,1,TRUE
"67f545245b36fba06a2262882dd7a137",4,1,TRUE
"3e9a9a6025727309e4a5b9fac71b7280",38,2,TRUE
"220ec19c9b155f8bb0cf483595900a2d",21,1,TRUE
"33f7ba0bfd0520852210ac2fd80bcfbd",20,1,TRUE
"979ab93df42563b58ac4081681d45b64",7,1,TRUE
"a772294ec6568331a9a50f08df83efd1",4,1,TRUE
"48f78963d4d7a5e89ebf97ecc7e95d45",23,1,TRUE
"700a4bab3b5657ccc3b9cecadb79660d",21,1,TRUE
"030dc05bb29608f2ff7722a7e69c777c",17,1,TRUE
"a65f1f44f219ab0da21ecfc89db95536",4,1,TRUE
"ff71c353e0bf015e4aeb61d6ef5a4a5a",12,1,TRUE
"0f670dc4fd5cd087790adc503dc81489",20,1,TRUE
"3b9edd111916d857c0a88241ad21beef",18,1,TRUE
"1af5966dd892dc8e11cdb4247cf618a8",21,1,TRUE
"1d0812709871b0969379fb79f5f988c4",18,1,TRUE
"23b7f65a8025765c6b0d612b437c59c8",21,1,TRUE
"8c054a5149abed42753e91f175d2edfe",13,1,TRUE
"d8f61394e053f69b8625779854fbd287",22,2,TRUE
"212d0e2d982b310fdc94f41a9fe7c095",20,1,TRUE
"04ce77387f52313bc0901ad0cf429d74",12,1,TRUE
"1960d252049e5451301915cebe62f921",13,1,TRUE
"d9981ab5c00dea1253626a201d466d58",10,1,TRUE
"308eded4e2e17dde52eedde8ea85c74b",17,1,TRUE
"11f496121d9a25885dca783d32b06b60",7,1,TRUE
"5e7c84b1a73b069897a12ef7f391d165",21,1,TRUE
"ba61919820dee2ba0b341f89ff6b85c9",23,1,TRUE
"8de8f71c086533f2919b7b17ed359f35",10,1,TRUE
"68af2e18f52301d27a15b8a13b526057",10,1,TRUE
"7019853146209dca8eae41ee54fdf150",17,1,TRUE
"bb0cf765edda15c13b5e74d2b2f1d4fa",12,1,TRUE
"47f17fb81d883f5981018f9579a4488e",13,1,TRUE
"f412b5ed97590f1b4aa71587737a7214",11,1,TRUE
"9b8c77f15b59eba95a86a4e303cdbd25",11,1,TRUE
"f6955bb1a69dbb9372ffa7247a0e2abd",6,1,TRUE
"4c2282d9d8501d7713c85ac8edad5e9d",1,1,TRUE
"8e865b5ca0677be5a072d0474c30a1de",16,1,TRUE
"ff7983329f23ad7882c3292f3716dabf",20,1,TRUE
"aba9b8eedad2361df6fb8c5d34f3c908",18,1,TRUE
"53e942f7e4f9754f83ca2a7fb1a6b769",17,1,TRUE
"25999be0ed4ab89e516019e0e233e611",10,1,TRUE
"ade5f31edd3a7db9dc00c84439ac2555",22,1,TRUE
"49cde03dfe28c3c535361cb00be288e2",15,1,TRUE
"89aa3c173113a91cca1da1cce0c550f2",21,1,TRUE
"764da05c43cfd03f1069c047446d5298",22,1,TRUE
"ad9412af8ef03008a45895cd487379bb",15,1,TRUE
"a999cbced887199fff491a205393aa02",14,1,TRUE
"01535c910b181ba86b8553116daefb12",15,1,TRUE
"4863ba09aadd201fb20c83c36ee3fb00",19,1,TRUE
"7c4a75c9b80d1d3f561ac28ab4076fad",7,1,TRUE
"d248ef1b5de0bb7e7356122167394d95",20,1,TRUE
"82899b2abcb8e00d73f62ebab9aee403",3,1,TRUE
"dfaa172c835de2db7c6422b7988f4f91",17,1,TRUE
"d7252968ff1bcc89494530e6e99f07ab",15,1,TRUE
"7c84e60cf376c99d376f1b8438ef301c",19,1,TRUE
"3b1a6fd9a112d68db89540e41ed01670",17,1,TRUE
"63974d5319da255a4d8651a929d6cae9",12,1,TRUE
"54da323231e0fdc998f0174f0b2cd851",15,1,TRUE
"077f90132252c7b3fea10522fe5b351d",23,1,TRUE
"f744bb3367c1a91c98043605370e576c",22,1,TRUE
"4c03b707021ce969dfdc43c680978047",22,1,TRUE
"c8081ddfddc9cb5dba10ba97441b5045",7,1,TRUE
"c05a4bccb206d4577695cfb5aafa1331",14,1,TRUE
"abbd14e03ff954fb6739d4ccb733767f",18,1,TRUE
"afa7e0f7e847eb74f49fdeefc1771241",18,1,TRUE
"313bd5b4a701e07812b2c1d1cbd94a05",19,1,TRUE
"a109a7dcaad6b871b53a3bf286d61ab1",9,1,TRUE
"027a01f7b3c8217f2e697481df2d862f",14,1,TRUE
"41b6e93298d4d9a04427879908d8f7b3",17,1,TRUE
"b9a3b44fcbbafcb7f37315cab2878a2d",12,1,TRUE
"cbac1018bd64fefed5a07003d5f4362b",23,1,TRUE
"1eebef75b21800806cbc1a51105ce8ac",6,1,TRUE
"56b8613f2b784a93ae546c66546f74db",16,1,TRUE
"077fbeaf66bf160b60da91498989e051",14,1,TRUE
"ac11eff854d954100021287f6c064be2",20,1,TRUE
"3a87085a045e9b8a6a473dc6e4abd309",13,1,TRUE
"b8298892d845efecc03ea949d4fc00f7",16,1,TRUE
"5e3d6ae3cafd4887ee29545da8808fe5",14,1,TRUE
"849b118154f4fe05bbfc6832ec3f6ebe",20,1,TRUE
"4a8926a36e7e397bee33af42ae8f8a06",20,1,TRUE
"90507909e4abf6394d8144dd49414cbd",24,2,TRUE
"47514f46b082018dba0b1f4504d93e28",12,1,TRUE
"b905cda10e10b77bb6d23189de3f9f2b",4,1,TRUE
"20f916aaf110ab1ff9dec60d8728e558",23,1,TRUE
"c6b8ac084672ede2a1072ea9c59ad8d5",21,1,TRUE
"af7741b37fff3d1f44e9c037629faeb1",18,1,TRUE
"eb08a2f8af7f217e4ab67041de64d201",15,1,TRUE
"5e5e36085ee6959911ecc39e072e08f4",20,1,TRUE
"8814faee6783a9fb547009df6d7c83d2",10,1,TRUE
"1a3e0fdb7a90013ec92b544b9566f8f8",12,1,TRUE
"a3787516b4e5055428836d71a21c2cc8",8,1,TRUE
"db2f8b08bdb796c31b46539473ba3741",9,1,TRUE
"e53e43eca242f2ff0c6425c7b1785069",12,1,TRUE
"ad40ad69e8247839544b9adca912a06a",21,1,TRUE
"14d1b812e1bda51299eb62f7e58bb3b7",28,2,TRUE
"e4cf6b7b3f1ac1ef13c09b45392d3247",17,1,TRUE
"365500fb95ce9b0efef53426cb203895",10,1,TRUE
"fea64efd795db9e18e44637643ba3cce",16,1,TRUE
"5f523a8ec8fcd38ee2728512824df256",7,1,TRUE
"d762dcf9176f5a0eabf50d43a343cb1a",15,1,TRUE
"b86fdf3de2799e93641fd08c6b5bfde0",10,1,TRUE
"da64ea733f44c3f73c160ecb8f3ab971",14,1,TRUE
"d186c3cc27c87b4b239c6968de269012",2,1,TRUE
"05412a3809b578d926833ffda81705b2",14,1,TRUE
"55b760ccc4b0178f0bc636238020c949",17,1,TRUE
"af319def98e52b26a4a96125451aa50a",14,1,TRUE
"7c931dc1b336194e28728c1d2cb0ae9c",18,1,TRUE
"ebb4cab778e7e0600532974a837a7f60",17,1,TRUE
"57064bfb1f177cd42f8c8ffaa09acffe",11,1,TRUE
"199ce13238729f532d97a6269abd7f3c",14,1,TRUE
"11dceab2fddda684bf941b55c577265d",15,1,TRUE
"90345222a2f713758ca5f26819aec661",21,1,TRUE
"1fc93e3149998c45b04abaaf412be3df",17,1,TRUE
"ad1b4c33ea0d0d3fd5d9af969c6a8733",19,1,TRUE
"fa74d476c98772e6ee85e481017d0a38",13,1,TRUE
"f47ced537f99fbfb7c9188afdad0e656",19,2,TRUE
"323a289aec5a6f146fd078379c11650b",18,1,TRUE
"ffa3ad7ac4d0fe17674b76c1f0d06f35",11,1,TRUE
"a0851f0522a7eee5085d66d2951aed07",6,1,TRUE
"606343bcd35992eb45f72f7c4624d445",21,1,TRUE
"2c564f0e1f1159b240f7a64dd0185218",23,2,TRUE
"0f372fd47795df806b23f9f91c044461",8,1,TRUE
"b5c46fc14bc47b2e9fbf8f30778361f3",12,1,TRUE
"614b3ae8b29228e0558f35f60e39910f",14,1,TRUE
"7134fa9ebb9202c10b057b088b187335",14,1,TRUE
"c3affbd48e067a0759e1e442aefebe8a",22,1,TRUE
"922c3ad097bcad101cb3f2c0cd918d22",11,1,TRUE
"3c6034e2e52ae0b91e5ac7e6200b630d",16,1,TRUE
"6e6fd37e80379e68c00854f1c9dfad0f",11,1,TRUE
"285a298ba6992283a2cdcea5eb27891f",15,1,TRUE
"835ad4a57c4ea1fc7ad21140d0b80b7b",11,1,TRUE
"4e18ce0c4f8d2d3c6737c23108bf5403",19,1,TRUE
"f4917b35eefe899f2fa71b7e5511b06f",18,1,TRUE
"2be16cb2b1607b4c7697b48ca91bab2b",20,1,TRUE
"759d29a880804a8e3483d795458642a2",22,1,TRUE
"6b1886f7f4d4ad7fadbb59b452b2b25d",18,1,TRUE
"f19fa36a27095d1215897d532254c550",19,1,TRUE
"817605174e60da04836950bc6086c759",16,1,TRUE
"6f57b2ccebc3794b683e072c2b1ed1f1",10,1,TRUE
"44fd52eaa5abd460b8839287e0b9c486",7,1,TRUE
"5f8678365c6516c89012dbf01478d31c",12,1,TRUE
"f78941236d31b633d7fecbeb50f9f1a0",17,1,TRUE
"99ef6bbb65661acc259d27396d54bd6e",10,1,TRUE
"5b3062ff89835113d8e24de0d5efbc0d",14,1,TRUE
"22204fcddfd8956f7ea9dc35093f54c3",16,1,TRUE
"05194b7122d326074cbc5e3cd7f28b48",13,1,TRUE
"055c80c2c264f8f9ab76a78a4f30c31d",12,1,TRUE
"12e631631b584d197f1f8a185d76440d",10,1,TRUE
"e62cf4b7774b5e3cd19b3f09dfa98559",22,1,TRUE
"757969d1a2c0db2ce7b79f248cd50cd5",19,1,TRUE
"eae0fddde9848b9b58d50ca63d2d769a",15,1,TRUE
"69d94c3213833e87a6b6208d9bfc1d37",13,1,TRUE
"03242caa0e5719392e03cf6a69a28813",15,1,TRUE
"c19d38161e40d09a066acc3998212efe",15,1,TRUE
"bb26f24bd5a4f5461690b8db3fc5d10f",6,1,TRUE
"0d1c5ac12a979090b9b5d1fdbe8a0558",21,1,TRUE
"25192239c8ae8a1fc0c264162f43f101",21,1,TRUE
"b735897c58224b19ed4d9858b03262b3",13,1,TRUE
"1479639f3f87d30364238fe7432fc587",21,1,TRUE
"7c29ae02ac32ea19cc8f199ed7dfb022",21,1,TRUE
"d0defca2984019e7bc51938a62e513df",15,1,TRUE
"3a7280e8d5f2b273ff881903dbb8f1f3",21,1,TRUE
"bd081b8a4aa066e595faa6a3684fe8a4",15,1,TRUE
"9808a9e3c904991337369636ce891647",7,1,TRUE
"34805382ebf58a0163df98614d2e1f0a",5,1,TRUE
"e8349200bd10e4a546afc877d215fb9c",17,1,TRUE
"43597836924393b65bc817a38b392138",10,1,TRUE
"34779b4a344539f8cb4838bd92ffcf38",23,1,TRUE
"8e1bfcea041e59e115832d7bbe274a32",12,1,TRUE
"d757d9720b8ac6ec108a09d118941b16",17,1,TRUE
"d62a29b37a3d3875b902c7b79d851465",7,1,TRUE
"4c92caa597a503718859f8745634bf98",18,1,TRUE
"4a92e18ee61541d2ae752f4b60a95892",7,1,TRUE
"956131d7c9e74c60f19c14bf6372cd61",14,1,TRUE
"74f4073dd09671b1a787d221f49e5b33",18,1,TRUE
"64c2720d878fe16e8c14a0e7bc0b346e",20,1,TRUE
"10ea448a26ff8bab3de1afb30641acd1",9,1,TRUE
"f4bbce7c80d5c87fe1eef1968ba10066",19,1,TRUE
"d39b8799fa326794019da3144495c0ba",17,1,TRUE
"2b8053116a3284ee9e993f5cc11f6fa1",11,1,TRUE
"9d11614be81e12d93db520b73cde381b",20,1,TRUE
"12e177f8ba5b8eddd28b85b9ca549912",5,1,TRUE
"bb9b84c810a8b27b91d2cf9e51a3f332",13,1,TRUE
"e1b2b87d61684b23810d623e36dd78b7",16,1,TRUE
"4e2b082807958499281d6463dfa3b001",19,1,TRUE
"50ec605b2fe9c505d74a60077b79e814",15,1,TRUE
"310045b77a7893a98eefddcddc4e59ab",23,1,TRUE
"cd60f1a95f9658d318baa0222171c6de",15,1,TRUE
"0997308a80280d233cf7a1ff0f4358c9",28,2,TRUE
"26e884274c2d58a096d6d6f05c3fb0e3",18,1,TRUE
"680ee4d126347153911bca2939c4541d",13,1,TRUE
"ebae616dbaae2b9f9f5c40b642e6a90a",19,1,TRUE
"5f06a2e1384b49b2a4da80df17562f0b",19,1,TRUE
"cb42038d65c4f3daa87fe18c5b582658",22,1,TRUE
"512845f310cf1fce8f2b1680fc0cb369",7,1,TRUE
"256e7be30977e5055bfeef1317fa31fd",8,1,TRUE
"3e20964cfac46c398d59123e4ceca461",12,1,TRUE
"7516a4261c7c359b349b7f7610e41e81",23,1,TRUE
"90d90a32be3e85e4581376b1254593c9",14,1,TRUE
"3475de2dae43fbca22ef9874a21e8eb6",14,1,TRUE
"ab0ce7c34b05384d8576de61d45412fc",16,1,TRUE
"ed25693031a34311d417331f2764aa73",13,1,TRUE
"5b735298e7b82647a0df6fbf9d6f0478",9,2,TRUE
"14aea7f82fa3c3277eada477e9efccff",12,1,TRUE
"78d78bc11084bf0e6b3466da3edd8714",22,1,TRUE
"fa195848c2e16a1250c1e0f0755f03e8",11,1,TRUE
"8635722ba8ceacd2e4a2a20556d93f2c",14,1,TRUE
"cd4570f2740e61a893777fb842b108e7",19,1,TRUE
"92ec05879bce1fcb7285b5b7dd2ad0e2",17,1,TRUE
"281b9c8fabb3c7d4344fb1ee06b632d9",19,1,TRUE
"a8fa2094c1a90bbe92379a5094587df1",17,1,TRUE
"4fd85b2c3965935e09c31bda4dfb73f9",13,1,TRUE
"bd748a2888d3f08e1afd0c89fbc0ed9f",3,1,TRUE
"5c8c5a2acc74b3795f919a6fd9524fc1",3,1,TRUE
"4a45d8a8a4d93dbbad68ac7e848b9a51",18,1,TRUE
"ec79a0108f8cbbc12f01abd9b17dff9a",17,1,TRUE
"1c62aabc0af4818158c6e9607e3bc09c",17,1,TRUE
"5235338cb13eab8e08f55fd20a9e0aa6",15,1,TRUE
"555190aaa43b413c2c6b586c3e5e9082",14,1,TRUE
"9257ba8410533c5469ddd3d5ec1c24c3",13,1,TRUE
"fe25f15d658024f125dbfec943b90817",13,1,TRUE
"6a85ac0db3ac00e28d4064ee08c3b94a",1,1,TRUE
"c3070c9ea980f53384c2d3ad5634b42f",43,2,TRUE
"97771df1c4a88ccc81b46e198ef0cb03",14,1,TRUE
"20a6410d8fb7cfd64bf0c0535d8433a1",20,1,TRUE
"5e69ea2951138c6080b99019a8f33f1e",22,1,TRUE
"559a2b7f757055e80a98f8456659ce7c",18,1,TRUE
"fb1887ec7c86588e4534f35d8b91f57d",14,1,TRUE
"f7292b49bd96ce46a9d49c355dfccbea",16,1,TRUE
"c9efbb4e9d3fe69bf090232f11fda49a",8,1,TRUE
"edea8efbbe53e97e430a5abb3e881768",16,1,TRUE
"163887fb56c54a2c025c5ff940d1b61d",11,1,TRUE
"aef568b939ab59a0e6aadc6080df76fc",9,1,TRUE
"fe696e27324ee5438cffcde4ce86da80",17,1,TRUE
"87127c1d979954a3f0a16c108da98b32",16,1,TRUE
"a2e12a1b09ae7165680e8f89ad841934",5,1,TRUE
"984546c0269dccd8afafa7288f58fa67",9,1,TRUE
"13f5daf24ad8c0a91b609141c13fb649",21,1,TRUE
"79411b50463c2ffebf15d3aa9bf6f5fc",10,1,TRUE
"10df9c387aa8ab64e08ee0a21b620cbd",20,1,TRUE
"a904fe8955934f91824658a5a315578e",10,1,TRUE
"dccd6aa1cc0e99f9c49c93b35fc486d1",21,1,TRUE
"f51a938282b03281b7d5a3dd5703a465",20,1,TRUE
"0bad0815664882638068df15ca1430fe",10,1,TRUE
"26c0b9935d60c1a457ac652edd0be6df",11,1,TRUE
"de6ee517792f6cbee5535a34f7bce721",20,1,TRUE
"8d05439e516a226e463bd5059dffc78a",10,1,TRUE
"99c6b3bd0f240cc556a3ad60d1dc99f0",3,1,TRUE
"0f32429a264baf123270e7a0156af796",7,1,TRUE
"c9b77b97135e04ccfba0e4c9ea1506d3",17,1,TRUE
"7390384052a1def812c5a54971249084",17,1,TRUE
"f0034ef9009611c35c2f8ed0c57304ba",21,1,TRUE
"f64af1174804eb052e546c77bac02e9a",9,1,TRUE
"4f6bca378360e9359e6e1baa8a34b0c6",8,1,TRUE
"51bf14f50d22b05b51fd31ee88a770c4",10,1,TRUE
"7dad1cf805d44cb73d296af11cf8ace5",9,1,TRUE
"8ea3a9d48804fbeabb10a84790917e4f",14,1,TRUE
"333f4ec15a9fc5ea35ee22bb6caa4f74",22,1,TRUE
"b5ebb870da10db3d47d9dbd167aa5d17",19,1,TRUE
"a10b030739a16938f8811ca213d57561",16,1,TRUE
"34f4f410eb10ed2d72f459f369fe8042",7,1,TRUE
"79ca7d44f20acc01d93dec12e06d946c",12,1,TRUE
"0022b18c2fef5e3ef9da85b61dc25625",17,1,TRUE
"d8c799195a4cd6f888c37da0369665fe",5,1,TRUE
"2d8f9013052dfebfb4c48cee1360f599",11,1,TRUE
"d59ad37d32f30a9daba6d6610881e488",9,1,TRUE
"122108e0f7e9f2725ed93243beff41f7",12,1,TRUE
"ac8136f842945e5793283573cb43b37b",12,1,TRUE
"5239a6e3cbf9aec86d5a2e37d2f6ff46",13,1,TRUE
"2c0f6c4f2baf5836a9b3e141c5bc8021",9,1,TRUE
"8ea300ede6bb2a26ac74be9848627d7a",18,1,TRUE
"cfafe9ede0b2f1ba145a1413ab7287e9",15,1,TRUE
"4c5482a79f968fb97c2b7c896c220ebd",22,1,TRUE
"ee54c858a8841b5cf20680e77300c75f",22,1,TRUE
"d787a9fa0cb381e823d2e84b93fdbafa",19,1,TRUE
"cfcf0e0364860b91651e701f064a1378",18,1,TRUE
"3bb68dbce223debc4ad0e81edad82ef9",13,1,TRUE
"45b99e3d2b6cdd6c3a79cdee89cde690",15,1,TRUE
"bd4cb485a194b5574f6543b21af093a3",4,1,TRUE
"2827c6fd16811ff8316098387aa0411b",14,1,TRUE
"eab70f9e8935e0cb122bdadb83d6076b",19,1,TRUE
"c6f3e49d17e532bf715c5470bac77ca9",16,1,TRUE
"4463db20d62a3b69c2fff9e09209aee9",14,1,TRUE
"6aa81415f8e35cbf7381207746705805",7,1,TRUE
"629812fd16eef80784b07987abf259e3",17,1,TRUE
"985e16fb81417fb7977741068adb1e11",17,1,TRUE
"5b68f76b98cdac4bf63065ef5e603bfa",20,1,TRUE
"943c457811a1ad00725c1bf81833e916",12,1,TRUE
"48173bc61c568572c9068210480aeeff",14,1,TRUE
"b327288cc7c1523949783304c1f520cf",14,1,TRUE
"d44bac5202491a238047edc6616e92f9",14,1,TRUE
"1683dad714a2c69e0ff4f07d0fd61c97",21,1,TRUE
"c97c4b9bf1a3cb14ac836528b8512301",11,1,TRUE
"b2b955d76f5e0ead2e6a661de56a0a02",9,1,TRUE
"9a08315cf93d15681dd79644af2bf2fc",9,1,TRUE
"03052a78397cc3b14623fed5044342c3",13,1,TRUE
"3b6f21857c0ff8caa2c2e18cba108a95",15,2,TRUE
"11d27a1f14f0174464bff25b0bb382bb",21,1,TRUE
"35967b074853c929e1dce3f069c0405c",16,1,TRUE
"e87b9f3df55b53af5bd93d084ba35ab8",21,1,TRUE
"1b72efedaab39806c695d98125dd0f5a",14,1,TRUE
"fe9d8755d251adeef8591febd77caa9c",14,1,TRUE
"05f0aaffca671272e20a573f67a9761a",3,1,TRUE
"900514b8d8395c6d64225fcf28064ea3",20,1,TRUE
"071643b92720f79a716f61b7e0b155ea",5,1,TRUE
"63f1312f5553bf91bcdbc36a2c554ec0",19,1,TRUE
"a5769dc9e125d47b6c7b44f6b7df0f1a",17,1,TRUE
"3b9eea6939ea14f3580d366b337a1348",13,1,TRUE
"32eed3486f83aa1bf57bb8a623a55d49",16,1,TRUE
"1c75f8e1062a76c3ea272f965f31525a",6,1,TRUE
"c28b7bc2d96e5ec6f1c3861530682dc7",4,1,TRUE
"cf307d67c86d222ffec84b5f526a61ca",19,1,TRUE
"757f150f46dfb3ec99490ba2138aa4a1",22,1,TRUE
"82247d8ccff0bea4745984157cbb0a37",19,1,TRUE
"9f92c36a3c0a7d1db7ecd234af8e4482",12,1,TRUE
"aef96326088c25e9af28ac89fdd7b50b",4,1,TRUE
"dcce556b37f0a29c72ac85a332d023ac",14,1,TRUE
"27c8d6b3be0e72eb47923c91023e13f8",12,1,TRUE
"2cec161d2fa8cb70ddab8b84ebea55a1",16,1,TRUE
"7e4a13274ea3c26bde16ece96397c4a9",12,1,TRUE
"d6e38beb3059a5d10c4c5aac0ccb6c10",13,1,TRUE
"4a3aa4870f98c0859ed65a2d7c4c9191",8,1,TRUE
"b6b34caa179238a7ad1f53ae3f34e287",15,1,TRUE
"29ea3edce82427b9935c4452858cd1df",10,1,TRUE
"a8b04d743638e6b1e25a536b3ac86ac5",9,1,TRUE
"6dd09088a38899fac2300b067fde2036",12,1,TRUE
"fac031cc3417d9307a610d172122c015",1,1,TRUE
"5898718a8cd240d14b07deacf14f8ec5",17,1,TRUE
"da1482227320f2f0548ede791e0eaef3",11,1,TRUE
"9153666750149996983fb0ff7c2e6766",11,1,TRUE
"50c223a1de71bc94882de3c47b57655b",12,1,TRUE
"32f3b98b251ac9329343fd34bfa55889",23,1,TRUE
"b8287a837008c8a99f38df2196e863af",18,1,TRUE
"95a69e6fd11c088c08f312398bb928d4",16,1,TRUE
"45543d9c72a3b8a82c997a02d42afea5",14,1,TRUE
"bb0c2ff3568c924f5f0c5bf5517efd99",21,1,TRUE
